id,name,speciality,address,city,state,zip,lat,lng
7426,ST MARYS HOSPITAL,U,683 North Wilson Avenue,Fayetteville,AR,72701,36.073326,-94.166248
7427,BUTLER COUNTY HEALTH CARE CENTER,P,18117 Muldrow Street,Anchorage,AK,99577,61.3467503,-149.5424284
7428,UNIVERSITY MEDICAL CENTER,A,2079 Nashboro Boulevard,Nashville,TN,37217,36.0892209,-86.6299078
7429,UPMC ST MARGARET,F,2455 Manchester Drive,The Village,OK,73120,35.576392,-97.55644629999999
7430,METRO HEALTH HOSPITAL,D,5065 North 54th Avenue,Glendale,AZ,85301,33.5118429,-112.1748805
7431,MANATI MEDICAL CENTER DR OTERO LOPEZ,N,249 Progress Drive,Manchester,CT,06042,41.802592,-72.500021
7432,SOUTHERN SURGICAL HOSPITAL,X,105 Gilmore Street,Glen Burnie,MD,21061,39.176817,-76.630884
7433,ST ELIZABETH FLORENCE,H,16 Harlow Road,Springfield,VT,05156,43.2993818,-72.4931782
7434,COASTAL COMMUNITIES HOSPITAL,T,350 Woodbine Road,Shelburne,VT,05482,44.4126509,-73.206795
7435,NORTHERN PINES MEDICAL CENTER,G,7509 Linda Lane,Panama City,FL,32404,30.140681,-85.563592
7436,ST LUKES MEDICAL CENTER,P,129 Grant Street,Redlands,CA,92373,34.0529643,-117.1847245
7437,COASTAL COMMUNITIES HOSPITAL,L,6228 West Larkspur Drive,Glendale,AZ,85304,33.600267,-112.193207
7438,STEPHENS MEMORIAL HOSPITAL,O,112 West Center Street,Fayetteville,AR,72701,36.0628641,-94.1610298
7439,PALI MOMI MEDICAL CENTER,X,406 East Waldburg Street,Savannah,GA,31401,32.064691,-81.092321
7440,ST EDWARD MERCY MEDICAL CENTER,I,116 Frost Park,Hartford,VT,05001,43.6692262,-72.3088865
7441,OKEENE MUNICIPAL HOSPITAL,R,10262 West 59th Avenue,Arvada,CO,80004,39.803718,-105.111974
7442,JEFFERSON REGIONAL MEDICAL CENTER,T,3 Dayton Street,Chelmsford,MA,01863,42.6260813,-71.3988193
7443,MEASE HOSPITAL DUNEDIN,E,3001 Spyglass Hill Road,Edmond,OK,73034,35.684791,-97.4396359
7444,UNIVERSITY OF IOWA HOSPITAL & CLINICS,Q,6911 Steven Road,Panama City,FL,32404,30.273937,-85.53093799999999
7445,FLORIDA HOSPITAL WATERMAN,I,44 Downey Drive,Manchester,CT,06040,41.7783645,-72.5762079
7446,PLANTATION GENERAL HOSPITAL,L,45 Heathcote Circle,Savannah,GA,31405,32.045014,-81.17197
7447,ADCARE HOSPITAL OF WORCESTER INC,E,6703 Bluffview Circle,Louisville,KY,40299,38.154164,-85.5569639
7448,HOWARD UNIVERSITY HOSPITAL,K,2327 Pomeroy Road Southeast,Washington,DC,20020,38.857527,-76.98526
7449,PARIS REGIONAL MEDICAL CENTER,S,5605 North Terry Avenue,Oklahoma City,OK,73111,35.526483,-97.4830379
7450,ST LUKE'S MINERS MEMORIAL HOSPITAL,V,2107 Elfen Glen,Van Buren,AR,72956,35.469752,-94.364987
7451,NEW YORK-PRESBYTERIAN HOSPITAL,M,4001 19th Place Northeast,Washington,DC,20018,38.938598,-76.97696599999999
7452,BANNER GOOD SAMARITAN MEDICAL CENTER,F,18 Densmore Drive,Essex,VT,05452,44.492953,-73.101883
7453,MISSOURI BAPTIST MEDICAL CENTER,D,2316 Northwest 113th Street,Oklahoma City,OK,73120,35.585194,-97.555205
7454,HENDERSON COUNTY COMMUNITY HOSPITAL,Y,3546 Rosa L Parks Avenue,Montgomery,AL,36105,32.341365,-86.316926
7455,EL PASO SPECIALTY HOSPITAL,I,775 47th Street,Oakland,CA,94609,37.835259,-122.2688057
7456,BANNER THUNDERBIRD MEDICAL CENTER,N,7509 Linda Lane,Panama City,FL,32404,30.140681,-85.563592
7457,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,K,971 Zenith Loop,Fayetteville,AR,72701,36.0534072,-94.1751687
7458,WHIDBEY GENERAL HOSPITAL,W,189 Dalton Avenue,Pittsfield,MA,01201,42.459217,-73.22532799999999
7459,ST JOSEPH MERCY HOSPITAL,N,1238 Roanwood Way,Concord,CA,94521,37.94042,-121.944464
7460,HIGHLAND HOSPITAL,D,882 Plantation Way,Montgomery,AL,36117,32.400186,-86.20771099999999
7461,DECKERVILLE COMMUNITY HOSPITAL,S,17800 Creekwood Lane,Choctaw,OK,73020,35.473645,-97.216093
7462,SAINT LUKE'S SOUTH HOSPITAL,T,73455 Twentynine Palms Highway,Twentynine Palms,CA,92277,34.1353352,-116.0598794
7463,CLEVELAND REGIONAL MEDICAL CTR,O,1819 Q Street Southeast,Washington,DC,20020,38.870406,-76.978219
7464,WICHITA VA MEDICAL CENTER,W,2632 Jackson Street East,Carson,CA,90810,33.8360282,-118.2202665
7465,HUEY P LONG MEDICAL CENTER,J,3408 Bellisima Place,Louisville,KY,40245,38.2857023,-85.5023064
7466,ARROWHEAD HOSPITAL,M,190 Countryside Drive,Farmington,AR,72730,36.03632899999999,-94.2494229
7467,MADISON VA MEDICAL CENTER,D,368 Winthrop Court,Montgomery,AL,36104,32.354104,-86.300783
7468,LANDER REGIONAL HOSPITAL,K,316 Sourwood Court,Millersville,MD,21108,39.100198,-76.606707
7469,VALLEY HOSPITAL,T,8112 Equestrian Drive,Severn,MD,21144,39.123759,-76.664087
7470,BROMENN HEALTHCARE,H,2262 Hall Place Northwest,Washington,DC,20007,38.9199438,-77.0720597
7471,SPANISH PEAKS REGIONAL HEALTH CENTER,E,1629 South Razorback Road,Fayetteville,AR,72701,36.0468184,-94.1812858
7472,PHYSICIANS' MEDICAL CENTER LLC,I,95 Claiborne Street,Nashville,TN,37210,36.151804,-86.76030899999999
7473,HOSPITAL METROPOLITANO DE LA MONTANA,W,7622 Vance Drive,Arvada,CO,80003,39.835974,-105.079238
7474,PAGOSA MOUNTAIN HOSPITAL,K,5906 Milton Avenue,Deale,MD,20751,38.784451,-76.54125499999999
7475,UNICOI COUNTY MEMORIAL HOSPITAL,A,5201 North Miller Avenue,Oklahoma City,OK,73112,35.523283,-97.561933
7476,VIA CHRISTI HOSPITALS WICHITA INC,O,235 Brock Bridge Road,Laurel,MD,20724,39.09828,-76.82574400000001
7477,FALLBROOK HOSPITAL,B,210 Seaman,McCrory,AR,72101,35.2545117,-91.1976609
7478,SHERMAN OAKS HOSPITAL,R,6148 Avon Avenue,San Gabriel,CA,91775,34.1107022,-118.0784535
7479,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),K,1222 Arcade Boulevard,Sacramento,CA,95815,38.626122,-121.43861
7480,GEORGE E WEEMS MEMORIAL HOSPITAL,L,3300 Crystal Road,Montgomery,AL,36110,32.430977,-86.28776599999999
7481,SUMMA WADSWORTH-RITTMAN HOSPITAL,W,8886 West 77th Circle,Arvada,CO,80005,39.838824,-105.0971129
7482,SAINT VINCENT MEDICAL CENTER,S,190 Church Street,Burlington,VT,05401,44.47490699999999,-73.21218499999999
7483,NEW LONDON HOSPITAL,F,4010 Governors Drive,Montgomery,AL,36111,32.3300322,-86.2483238
7484,SKY LAKES MEDICAL CENTER,M,2506 West Madison Street,Louisville,KY,40211,38.253755,-85.7933322
7485,ST JOSEPHS AREA  HEALTH SERVICES,G,802 Madison Street Northwest,Washington,DC,20011,38.9582381,-77.0244287
7486,PROVIDENCE HOSPITAL,V,3862 Almond Avenue,Fremont,CA,94538,37.5343786,-121.9588068
7487,DESOTO MEMORIAL HOSPITAL,I,5805 Armada Drive,Carlsbad,CA,92008,33.1238541,-117.3152497
7488,DEKALB HEALTH,I,2505 Walker Lane,Nashville,TN,37207,36.2125119,-86.806625
7489,ALLEN COMMUNITY HOSPITAL,W,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
7490,BELLEVUE HOSPITAL CENTER,V,14347 Corvallis Street,San Leandro,CA,94579,37.7017199,-122.1576841
7491,SACRED HEART HSPTL,M,1497 Greenbrier Road,West Sacramento,CA,95691,38.547427,-121.521598
7492,ST LUKES HOSPITAL,F,5701 East Shirley Lane,Montgomery,AL,36117,32.3704234,-86.2038984
7493,HIGHLANDS MEDICAL CENTER,O,1021 Heathfield Circle,Brentwood,TN,37027,36.024992,-86.75297200000001
7494,SWEDISH MEDICAL CENTER/CHERRY HILL,Y,1261 Sioux Terrace,Nashville,TN,37115,36.247799,-86.670508
7495,LAKE POINTE MEDICAL CENTER,F,2409 Park Street,Selma,CA,93662,36.55983190000001,-119.6183089
7496,TRINITY BETTENDORF,W,2411 Alteras Drive,Nashville,TN,37211,36.020969,-86.7016189
7497,BON SECOURS MARYVIEW MEDICAL CENTER,A,2209 Florida Avenue,Savannah,GA,31404,32.052383,-81.057575
7498,JASPER MEMORIAL HOSPITAL,M,905 C Street Northeast,Washington,DC,20002,38.893361,-76.993438
7499,BENSON HOSPITAL,E,4439 Gale Street,Livermore,CA,94550,37.690199,-121.7411119
7500,PAULDING COUNTY HOSPITAL,V,5038 North Cimarron Drive,Beverly Hills,FL,34465,28.935938,-82.527367
7501,OHIO VALLEY MEDICAL CENTER,X,1021 Heathfield Circle,Brentwood,TN,37027,36.024992,-86.75297200000001
7502,LAKE CHARLES MEMORIAL HOSPITAL,D,1850 Berryhill Place,Montgomery,AL,36117,32.3527548,-86.16858669999999
7503,AUDRAIN MEDICAL CENTER,R,1223 Delaware Avenue,Deale,MD,20733,38.799962,-76.51803699999999
7504,WELCH COMMUNITY HOSPITAL,D,3420 Horseshoe Circle,Montgomery,AL,36116,32.3220918,-86.2254811
7505,ST VINCENT'S MEDICAL CENTER,I,6521 North 65th Avenue,Glendale,AZ,85301,33.5319452,-112.1987537
7506,ASHE MEMORIAL HOSPITAL,V,618 Watts Street,Montgomery,AL,36104,32.37152700000001,-86.294285
7507,NEMAHA COUNTY HOSPITAL,N,57 Hidden Lake Court,Savannah,GA,31419,31.98559199999999,-81.16882799999999
7508,FLORIDA HOSPITAL TAMPA,Z,141 Lavigne Road,Colchester,VT,05446,44.52947899999999,-73.200469
7509,MILBANK AREA HOSPITAL/AVERA HEALTH - CAH,M,1514 Canton Avenue,Milton,MA,02186,42.227563,-71.10937799999999
7510,VA HUDSON VALLEY HEALTHCARE SYSTEM,M,605 Main Street,Watertown,MA,02472,42.373378,-71.202116
7511,ASPIRUS WAUSAU HOSPITAL,D,8 Elmwood Drive,Rutland,VT,05701,43.6052899,-72.950439
7512,PARKVIEW REGIONAL MEDICAL CENTER,I,56 Daley Lane,Castleton,VT,05732,43.612961,-73.20607
7513,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,X,20933 River Park Drive,Anchorage,AK,99577,61.288693,-149.491501
7514,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,I,1401 Saint George Avenue,Moore,OK,73160,35.3503092,-97.5079329
7515,RICE MEMORIAL HOSPITAL,Z,3815 Williams Street,Anchorage,AK,99508,61.185711,-149.8443848
7516,THOMAS H BOYD MEMORIAL HOSPITAL,F,89 High Ledge Circle,Manchester,CT,06040,41.7495971,-72.476336
7517,CARTERSVILLE MEDICAL CENTER,X,3610 Story Road,San Jose,CA,95127,37.36691,-121.804753
7518,THIBODAUX REGIONAL MEDICAL CENTER,D,3100 Gentilly Court,Montgomery,AL,36116,32.314289,-86.243802
7519,DUNDY COUNTY HOSPITAL,O,5545 Saddlewood Lane,Brentwood,TN,37027,36.026888,-86.7576629
7520,RIVERVIEW HOSPITAL,P,5005 North Miller Avenue,Oklahoma City,OK,73112,35.5213931,-97.56191270000001
7521,UNIVERSITY OF MISSISSIPPI MED CENTER,Z,26334 Adrian Avenue,Hayward,CA,94545,37.636421,-122.102691
7522,ST VINCENT SALEM HOSPITAL INC,Z,682 Brighton Way,Livermore,CA,94551,37.689729,-121.791712
7523,DENVER HEALTH MEDICAL CENTER,Y,4125 Cobia Street,Panama City,FL,32408,30.16287999999999,-85.78361699999999
7524,PHELPS COUNTY REGIONAL MEDICAL CENTER,Y,165 New Hampshire Avenue,Somerset,MA,02726,41.7680835,-71.1491726
7525,WINNESHIEK MEDICAL CENTER,O,143 Canton Court,Goodlettsville,TN,37072,36.3184574,-86.6940838
7526,KING'S DAUGHTERS' MEDICAL CENTER,G,4 Old Colony Way,Yarmouth,MA,02664,41.697168,-70.189992
7527,DAYTON VA MEDICAL CENTER,Q,240 54th Avenue North,Nashville,TN,37209,36.1481224,-86.8526358
7528,WATERBURY HOSPITAL,J,6234 West Behrend Drive,Glendale,AZ,85308,33.6663894,-112.1940529
7529,KINGS MOUNTAIN HOSPITAL INC,G,1900 West Virginia Avenue Northeast,Washington,DC,20002,38.9114897,-76.9847941
7530,SKYRIDGE MEDICAL CENTER,Q,16572 East Wyman Road,Fayetteville,AR,72701,36.0823356,-94.0664663
7531,ALLIANCE COMMUNITY HOSPITAL,R,3904 October Woods Drive,Nashville,TN,37013,36.009291,-86.624016
7532,COX MONETT HOSPITAL,J,2506 West Madison Street,Louisville,KY,40211,38.253755,-85.7933322
7533,TEXAS SPINE AND JOINT HOSPITAL,U,337 South Drive,Severna Park,MD,21146,39.0896789,-76.53340299999999
7534,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,K,1823 North Munchkin Lane,Fayetteville,AR,72704,36.0874669,-94.236992
7535,LAKE BUTLER HOSPITAL HAND SURGERY CENTER,Q,13005 Mills Edge Court,Louisville,KY,40272,38.090539,-85.889248
7536,DECATUR COUNTY HOSPITAL,D,45 Brackett Street,Quincy,MA,02169,42.2519714,-70.9942731
7537,BANNER GATEWAY MEDICAL CENTER,D,8262 Elvaton Road,Millersville,MD,21108,39.12422,-76.610394
7538,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,C,2044 Bullard Street,Montgomery,AL,36106,32.356948,-86.2778699
7539,ST VINCENT CHARITY MEDICAL CENTER,L,2531 Prestwick Avenue,Concord,CA,94519,37.9966039,-122.0280747
7540,WAUKESHA MEMORIAL HOSPITAL,L,10927 West 59th Avenue,Arvada,CO,80004,39.8044745,-105.1203335
7541,INTEGRIS BASS BAPTIST HEALTH CENTER,H,12022 Town Park Circle,Anchorage,AK,99577,61.32927710000001,-149.5778193
7542,SANDHILLS REGIONAL MEDICAL CENTER,S,8007 Kendrick Crossing Lane,Louisville,KY,40291,38.12356,-85.560345
7543,PROVIDENCE ST VINCENT MEDICAL CENTER,K,10 South Main Street,Fair Haven,VT,05743,43.588963,-73.26503
7544,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,Q,2 Addison Place,Bloomingdale,GA,31302,32.1008093,-81.2878039
7545,HEGG MEMORIAL HEALTH CENTER,J,95 Central Street,Springfield,MA,01105,42.098581,-72.57880999999999
7546,RAPIDES REGIONAL MEDICAL CENTER,D,8554 Twin Gable Drive,Montgomery,AL,36116,32.320384,-86.16588999999999
7547,EDWIN SHAW REHABILITATION INSTITUTE,J,3142 West Finger Road,Fayetteville,AR,72701,36.042837,-94.205309
7548,JELLICO COMMUNITY HOSPITAL,A,1701 Atlantic Street,Union City,CA,94587,37.602458,-122.046613
7549,ST LUKE'S QUAKERTOWN HOSPITAL,F,901 Samson Road,Saint Albans City,VT,05478,44.826321,-73.188881
7550,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,T,31 Ashworth Street,Manchester,CT,06040,41.771831,-72.506789
7551,HICKMAN COMMUNITY HEALTH SERVICES,R,2905 Stonebridge Court,Norman,OK,73071,35.183319,-97.40210499999999
7552,ALTRU HOSPITAL,S,1222 Arcade Boulevard,Sacramento,CA,95815,38.626122,-121.43861
7553,WEST GEORGIA MEDICAL CENTER,S,173 Spruce Street,Manchester,CT,06040,41.7705332,-72.51594109999999
7554,GREAT FALLS CLINIC MEDICAL CENTER,J,601 Farragut Place Northeast,Washington,DC,20017,38.951089,-76.997855
7555,HELEN KELLER MEMORIAL HOSPITAL,P,2502 Adrienne Way,Louisville,KY,40216,38.1718223,-85.84547189999999
7556,GENOA COMMUNITY HOSPITAL,J,147 Willow Ridge Lane,Indian Springs Village,AL,35124,33.3575779,-86.76141199999999
7557,"LOWER OCONEE COMMUNITY HOSPITAL, INC",G,1345 G Street Southeast,Washington,DC,20003,38.8810733,-76.9861335
7558,KILMICHAEL HOSPITAL,P,1318 4th Street Southwest,Washington,DC,20024,38.8742671,-77.0175514
7559,MILES MEMORIAL HOSPITAL (LINCOLN COUNTY HEALTHCARE,K,125 Connors Street,Gardner,MA,01440,42.5738871,-71.9966865
7560,ADIRONDACK MEDICAL CENTER,V,8671 West 78th Circle,Arvada,CO,80005,39.837775,-105.095247
7561,NEW HORIZONS MEDICAL CENTER,G,122 Coral Drive,Panama City Beach,FL,32413,30.233822,-85.89228399999999
7562,FERRY COUNTY MEMORIAL HOSPITAL,Z,412 West Ila Street,Fayetteville,AR,72701,36.071266,-94.165154
7563,BAY AREA HOSPITAL,L,1481 Stannage Avenue,Berkeley,CA,94702,37.87654149999999,-122.2926347
7564,HENRY FORD HOSPITAL,R,900 Dupont Road,Louisville,KY,40207,38.2348615,-85.6398973
7565,UNIVERSITY MEDICAL CENTER,T,73 Twin Hills Drive,Longmeadow,MA,01106,42.0420378,-72.5428872
7566,ST MARY MEDICAL CENTER,C,201 West Street,Annapolis,MD,21401,38.9769726,-76.5001837
7567,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,P,7010 Fulton Court,Montgomery,AL,36117,32.3419832,-86.1700772
7568,GRAND JUNCTION VA MEDICAL CENTER,L,1801 Dodge Trail,Edmond,OK,73003,35.652667,-97.507481
7569,SUNNYSIDE COMMUNITY HOSPITAL,N,2909 Flamstead Road,Chester,VT,05143,43.3024429,-72.560051
7570,LAC+USC MEDICAL CENTER,G,3827 West Chapman Avenue,Orange,CA,92868,33.789253,-117.894846
7571,BLECKLEY MEMORIAL HOSPITAL,J,18330 North 79th Avenue,Glendale,AZ,85308,33.6487128,-112.2313289
7572,PALO PINTO GENERAL HOSPITAL,D,8595 West 81st Drive,Arvada,CO,80005,39.8449341,-105.0937351
7573,LINDSAY MUNICIPAL HOSPITAL,E,836 Lamont Street Northwest,Washington,DC,20010,38.9306567,-77.0261289
7574,MISSION REGIONAL MEDICAL CENTER,M,11150 Sun Valley Drive,Oakland,CA,94605,37.752039,-122.11822
7575,CYPRESS POINTE SURGICAL HOSPITAL,Y,945 South 5th Street,Louisville,KY,40203,38.2402351,-85.76031119999999
7576,KERN MEDICAL CENTER,N,788 Williamson Road,Montgomery,AL,36109,32.396071,-86.22619399999999
7577,REGIONAL HOSPITAL OF JACKSON,A,3578 Galindo Street,Oakland,CA,94601,37.783471,-122.2149729
7578,QUEEN OF THE VALLEY MEDICAL CENTER,L,125 Connors Street,Gardner,MA,01440,42.5738871,-71.9966865
7579,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,R,8595 West 81st Drive,Arvada,CO,80005,39.8449341,-105.0937351
7580,MURRAY-CALLOWAY COUNTY HOSPITAL,W,1211 Rock Creek Trce,Nashville,TN,37189,36.237989,-86.800055
7581,CHILDREN'S HOSPITAL BOSTON,N,2650 East Huntsville Road,Fayetteville,AR,72701,36.0535309,-94.12636119999999
7582,HOT SPRINGS COUNTY MEMORIAL HOSPITAL,P,12546 West Montebello Avenue,Litchfield Park,AZ,85340,33.520215,-112.330507
7583,PARKVIEW REGIONAL HOSPITAL,A,111 20th Street,Mexico Beach,FL,32456,29.94494,-85.41067799999999
7584,ST VINCENT RANDOLPH HOSPITAL INC,Y,503 Early Street,Savannah,GA,31405,32.017854,-81.102279
7585,ST MARY'S REGIONAL MEDICAL CENTER,V,20228 Crabtree Street,Anchorage,AK,99567,61.403202,-149.492236
7586,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,L,37 Spring Street,Groton,CT,06340,41.320683,-71.991475
7587,W J MANGOLD MEMORIAL HOSPITAL,Z,1383 Purdue Street,San Leandro,CA,94579,37.695385,-122.156506
7588,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,V,182 Regency Circle,Pooler,GA,31322,32.1464114,-81.2646209
7589,MEADOWLANDS HOSPITAL MEDICAL CENTER,G,319 West Silverwood Drive,Midwest City,OK,73110,35.480594,-97.401963
7590,ATHENS REGIONAL MEDICAL CENTER,X,4 Glen Circle,Glen Burnie,MD,21060,39.157751,-76.60633399999999
7591,BULLOCK COUNTY HOSPITAL,L,159 Adams Street,Manchester,CT,06040,41.790837,-72.551582
7592,ST FRANCIS HOSPITAL,U,422 C Street Northeast,Washington,DC,20002,38.8942029,-76.99988809999999
7593,COLUMBIA SC VA MEDICAL CENTER,M,265 Slater Street,Manchester,CT,06042,41.8120281,-72.5345938
7594,JACKSON-MADISON COUNTY GENERAL HOSPITAL,I,173 Center Street,Manchester,CT,06040,41.7742099,-72.5267609
7595,WILLIAM BEAUMONT HOSPITAL,X,121 Mills Run Drive,Savannah,GA,31405,32.0362719,-81.152275
7596,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,J,2732 Humboldt Avenue,Oakland,CA,94602,37.7906226,-122.2090177
7597,NOR LEA GENERAL HOSPITAL,F,37600 Sycamore Street,Newark,CA,94560,37.5261943,-122.0304698
7598,WAYNE MEMORIAL HOSPITAL,K,1819 14th Avenue,Nashville,TN,37208,36.1813209,-86.80847899999999
7599,MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL,Q,2715 Thornbrook Court,Odenton,MD,21113,39.06450299999999,-76.727459
7600,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,X,370 Wallace Road,Nashville,TN,37211,36.078257,-86.724182
7601,WYCKOFF HEIGHTS MEDICAL CENTER,J,218 Oleander Drive,Panama City Beach,FL,32413,30.248032,-85.936684
7602,OAKWOOD HOSPITAL AND MEDICAL CENTER,X,7400 West Arrowhead Clubhouse Drive,Glendale,AZ,85308,33.66589,-112.217955
7603,COTTAGE HOSPITAL,U,410 West 89th Avenue,Anchorage,AK,99515,61.1402906,-149.8870399
7604,GRAHAM HOSPITAL ASSOCIATION,F,29 Church Street,Easthampton,MA,01027,42.2676875,-72.6570614
7605,ST MARYS HOSPITAL,L,13583 West 68th Avenue,Arvada,CO,80004,39.8220027,-105.1518073
7606,COLEMAN COUNTY MEDICAL CENTER,S,819 Beazer Lane,Nashville,TN,37013,36.047018,-86.642849
7607,MORRIS COUNTY HOSPITAL,A,2212 Greenville Street,Montgomery,AL,36107,32.3767039,-86.275049
7608,UPMC MCKEESPORT,A,5529 East Saddleridge Drive,Fayetteville,AR,72703,36.113929,-94.080563
7609,POTOMAC VALLEY HOSPITAL,M,4 Cutting Avenue,Worcester,MA,01606,42.307664,-71.79180099999999
7610,MEDICAL ARTS HOSPITAL,M,3752 Roswell Place,Montgomery,AL,36116,32.3272845,-86.1937995
7611,HANCOCK COUNTY MEMORIAL HOSPITAL,R,5157 West Kerry Lane,Glendale,AZ,85308,33.6600759,-112.170169
7612,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,M,19590 East Batavia Drive,Aurora,CO,80011,39.7420886,-104.7581149
7613,MENA REGIONAL HEALTH SYSTEM,U,8666 Iris Street,Arvada,CO,80005,39.852885,-105.104035
7614,DALE MEDICAL CENTER,R,2906 Clare Avenue,Nashville,TN,37209,36.162322,-86.821303
7615,SSM DEPAUL HEALTH CENTER,V,6005 Tamarack Drive,Montgomery,AL,36117,32.414472,-86.19744999999999
7616,MIDMICHIGAN MEDICAL CENTER-GRATIOT,W,1613 Maple Timber Court,Nashville,TN,37013,36.067096,-86.607005
7617,CRITTENDEN MEMORIAL HOSPITAL,P,4113 Holiday Drive,Panama City,FL,32408,30.1548681,-85.7709976
7618,"MEMORIAL HOSPITAL, INC  TOWANDA",A,12 17th Place,Tybee Island,GA,31328,31.990015,-80.8495239
7619,KANSAS SURGERY & RECOVERY CENTER,Y,3114 US Highway 98,Mexico Beach,FL,32456,29.9491841,-85.41904129999999
7620,HUNT REGIONAL COMMUNITY HOSPITAL,J,1623 Mines Road,Lowell,VT,05847,44.795108,-72.48690599999999
7621,CUMBERLAND MEMORIAL HOSPITAL,G,521 East 4th Street,Panama City,FL,32401,30.15546,-85.653976
7622,NORTHWEST MEDICAL CENTER,L,981 Groton Long Point Road,Groton,CT,06340,41.320335,-72.00249459999999
7623,GULF COAST MEDICAL CENTER,R,111 20th Street,Mexico Beach,FL,32456,29.94494,-85.41067799999999
7624,TIOGA MEDICAL CENTER,E,6407 West Monte Cristo Avenue,Glendale,AZ,85306,33.631238,-112.196396
7625,VALLEY VIEW HOSPITAL ASSOCIATION,C,25793 Durrwood Court,Castro Valley,CA,94552,37.6788246,-122.0341169
7626,SAINT CATHERINE MEDICAL CENTER FOUNTAIN SPRINGS,O,18505 Onyx Avenue,Waddell,AZ,85355,33.574278,-112.457342
7627,MCKENZIE-WILLAMETTE MEDICAL CENTER,N,43 Westminster Street,Pittsfield,MA,01201,42.458409,-73.23273499999999
7628,MEMORIAL HOSPITAL OF CARBON COUNTY,F,502 Main Street,Walpole,MA,02081,42.159379,-71.24192699999999
7629,ST MARYS HEALTH CENTER,I,5118 Augusta Road,Garden City,GA,31408,32.115334,-81.1650918
7630,OAK FOREST HOSPITAL,I,5706 Worchester Drive,Montgomery,AL,36116,32.340243,-86.218834
7631,SAINT JOSEPH MEDICAL CENTER,G,3215 Madsen Street,Hayward,CA,94541,37.6618825,-122.0904612
7632,"ANIMAS SURGICAL HOSPITAL, LLC",M,3862 Almond Avenue,Fremont,CA,94538,37.5343786,-121.9588068
7633,ST LUKES HOSPITAL,W,1157 1st Street Northwest,Washington,DC,20001,38.90538280000001,-77.0121662
7634,COTTAGE HOSPITAL,C,1420 12th Street Northwest,Washington,DC,20005,38.909211,-77.02838299999999
7635,HURON VALLEY-SINAI HOSPITAL,R,2406 Brighton Drive,Louisville,KY,40205,38.217094,-85.66769599999999
7636,GRANDE RONDE HOSPITAL,W,3231 North Kings Cross,Fayetteville,AR,72703,36.1093059,-94.124859
7637,ST CLAIRE REGIONAL MEDICAL CENTER,S,637 Laurelwood Circle,Vacaville,CA,95687,38.31891,-121.967503
7638,MID-COLUMBIA MEDICAL CENTER,Y,743 East 9th Avenue,Anchorage,AK,99501,61.2136248,-149.8692295
7639,RAPPAHANNOCK GENERAL HOSPITAL,C,10996 Largo Drive,Savannah,GA,31419,31.99178,-81.14366799999999
7640,CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,Q,8529 Old Harding Lane,Nashville,TN,37221,36.027995,-87.014506
7641,HUNTINGTON HOSPITAL,L,445 Industrial Lane,Barre,VT,05641,44.2129363,-72.5590169
7642,LEWISTOWN HOSPITAL,F,1403 Lincoln Street,Savannah,GA,31401,32.0613716,-81.09482249999999
7643,"METHODIST HOSPITAL,THE",B,89 Barrensdale Drive,Severna Park,MD,21146,39.055699,-76.53443899999999
7644,PHOEBE SUMTER MEDICAL CENTER,A,616 Bush Hill Road,Manchester,CT,06040,41.740675,-72.542441
7645,CARONDELET ST  MARYS HOSPITAL,W,11117 Stonehedge Drive,South Burlington,VT,05403,44.4369423,-73.1944951
7646,OAK HILL HOSPITAL,M,915 Sacramento Street,Bakersfield,CA,93305,35.3798759,-119.0002119
7647,MOUNTAIN VIEW HOSPITAL,G,207 Joe Street,Farmington,AR,72730,36.04106830000001,-94.2313793
7648,CUMBERLAND COUNTY HOSPITAL,Q,15253 North 62nd Avenue,Glendale,AZ,85306,33.6226261,-112.1931236
7649,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,O,110 Oxford Road,Savannah,GA,31419,31.959949,-81.155259
7650,MONROE SURGICAL HOSPITAL,H,425 Buckhalter Road,Savannah,GA,31405,32.027443,-81.17224999999999
7651,NEVADA REGIONAL MEDICAL CENTER,G,5011 West New World Drive,Glendale,AZ,85302,33.566608,-112.16661
