name,speciality,address,city,squidward,state,zip,lat,lng,johnStamos
BALLINGER MEMORIAL HOSPITAL,J,2815 Blueridge Place,Anchorage,AK,99504,61.1949009,-149.7213429
MAURY REGIONAL HOSPITAL,S,355 Gillette Road,Nashville,TN,37211,36.061143,-86.70823299999999
MINISTRY EAGLE RIVER MEM HSPTL,A,7808 Baltimore Annapolis Boulevard,Glen Burnie,MD,21060,39.14247599999999,-76.590255
EL CENTRO REGIONAL MEDICAL CENTER,O,43949 South Moray Street,Fremont,CA,94539,37.5192549,-121.926948
SAINT LUKES CANCER INSTITUTE,L,552 Maynadier Lane,Crownsville,MD,21032,39.03564,-76.577027
PRAIRIE COMMUNITY HOSPITAL,D,2704 McGee Avenue,Berkeley,CA,94703,37.8589787,-122.2757415
METROPOLITAN HOSPITAL CENTER,E,1513 Southeast 9th Street,Moore,OK,73160,35.329431,-97.465397
BAYSHORE MEDICAL CENTER,E,5900 Upland Road,Brooklyn Park,MD,21225,39.213888,-76.61925099999999
LITTLE COMPANY OF MARY HOSPITAL,U,314 Cherrywood Drive,Moore,OK,73160,35.3579247,-97.48927780000001
RIVERVIEW HSPTL ASSOC,O,801 Dale Road,Glen Burnie,MD,21060,39.154758,-76.61469199999999
NEW LONDON HOSPITAL,P,2464 Windham Hill Road,Townshend,VT,05359,43.118862,-72.7071689
POINTE COUPEE GENERAL HOSPITAL,H,18330 North 79th Avenue,Glendale,AZ,85308,33.6487128,-112.2313289
HEART HOSPITAL OF NEW MEXICO,A,238 Brookley Avenue Southwest,Washington,DC,20373,38.8517465,-77.0078748
HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,B,16 Fuller Street,Brookline,MA,02446,42.3443251,-71.12841
ROLLINS BROOK COMMUNITY HOSPITAL,D,316 Sourwood Court,Millersville,MD,21108,39.100198,-76.606707
LITTLE RIVER MEMORIAL HOSPITAL,J,6620 North 61st Drive,Glendale,AZ,85301,33.533845,-112.192053
BAYSHORE MEDICAL CENTER,W,2511 Hearst Avenue,Berkeley,CA,94709,37.8754289,-122.259581
HORTON COMMUNITY HOSPITAL,I,244 La Normandy Drive,Louisville,KY,40223,38.2477519,-85.5581574
MAD RIVER COMMUNITY HOSPITAL,V,856 Milton Street,Oakland,CA,94607,37.817176,-122.276749
LAKE CHELAN COMMUNITY HOSPITAL,H,7701 West Saint John Road,Glendale,AZ,85308,33.6448842,-112.2264463
SHELBY REGIONAL MEDICAL CENTER,K,8522 Ingalls Circle,Arvada,CO,80003,39.8528593,-105.0629778
STARR COUNTY MEMORIAL HOSPITAL,Y,435 Granite Street,Quincy,MA,02169,42.2404974,-71.01624509999999
BLUE MOUNTAIN HOSPITAL,B,152 Bissell Street,Manchester,CT,06040,41.7727917,-72.5136789
BRANDYWINE HOSPITAL,G,7096 Park Mesa Way,San Diego,CA,92111,32.7981052,-117.1679122
MELISSA MEMORIAL HOSPITAL,J,1709 West Market Street,Louisville,KY,40203,38.2576594,-85.7787456
JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA),Z,14 Olympia Street,Norton,MA,02766,41.955988,-71.20811100000002
SAINT JOSEPH MARTIN,L,11901 Northern Raven Drive,Anchorage,AK,99516,61.112897,-149.837535
BEARTOOTH BILLINGS CLINIC,I,102 Old Depot Road,Farmington,AR,72730,36.040414,-94.245223
CALLAWAY DISTRICT HOSPITAL,U,26 Greenbriar Drive,Savannah,GA,31419,31.96533,-81.138362
CARROLL HOSPITAL CENTER,D,407 Morse Street Northeast,Washington,DC,20002,38.9075323,-76.9998128
LANGLADE HOSPITAL,X,8133 Meadowgreen Place,Louisville,KY,40299,38.1899697,-85.60704779999999
GULF BREEZE HOSPITAL,K,3345 Archie Watkins Road,Farmington,AR,72730,36.024139,-94.22672899999999
ANDALUSIA REGIONAL HOSPITAL,C,3408 Bellisima Place,Louisville,KY,40245,38.2857023,-85.5023064
ATCHISON HOSPITAL,X,9605 West 62nd Place,Arvada,CO,80004,39.810923,-105.10516
MEDINA REGIONAL HOSPITAL,W,6823 Forsythe Drive,Panama City,FL,32404,30.12332199999999,-85.571428
JEFFERSON COUNTY HOSPITAL,U,9605 West 62nd Place,Arvada,CO,80004,39.810923,-105.10516
ALEGENT HEALTH MERCY HOSPITAL,L,741 Amity Lane,Montgomery,AL,36117,32.397793,-86.204089
"METHODIST HOSPITAL,THE",R,11401 Totem Road,Anchorage,AK,99516,61.11746900000001,-149.78023
RUSSELL REGIONAL HOSPITAL,S,61 Plymouth Lane,Manchester,CT,06040,41.781886,-72.49964899999999
PIONEER COMMUNITY HOSPITAL OF EARLY,I,341 Oakland Street,Manchester,CT,06042,41.805274,-72.5180772
SPOONER HEALTH SYS,P,294 East Lakeshore Drive,Colchester,VT,05446,44.545238,-73.210098
ATHOL MEMORIAL HOSPITAL,O,1311 Northwest 98th Street,Oklahoma City,OK,73114,35.5705807,-97.53640229999999
BUTLER COUNTY MEDICAL CENTER,G,24 Amherst Drive,Manchester,CT,06042,41.808229,-72.47829999999999
BRECKINRIDGE MEMORIAL HOSPITAL,M,798 Airport Road,Panama City,FL,32405,30.186469,-85.67183790000001
GRADY GENERAL HOSPITAL,T,1313 Southwest 115th Place,Oklahoma City,OK,73170,35.353499,-97.540024
ABBEVILLE GENERAL HOSPITAL,D,314 Cherrywood Drive,Moore,OK,73160,35.3579247,-97.48927780000001
CLARKE COUNTY HOSPITAL,C,707 Leaning Oaks Drive,Savannah,GA,31410,32.007317,-80.970293
SANFORD LUVERNE MEDICAL CENTER,K,7758 Betty Louise Drive,Panama City,FL,32404,30.142779,-85.5594799
HOSPITAL DE LA CONCEPCION,E,112 West Center Street,Fayetteville,AR,72701,36.0628641,-94.1610298
ADAMS MEMORIAL HOSPITAL,H,1101 Lotus Avenue,Glen Burnie,MD,21061,39.191982,-76.6525659
BELLEVUE MEDICAL CENTER,N,275 Ridge Lane,Waltham,MA,02452,42.4058377,-71.2357804
LORIS COMMUNITY HOSPITAL,E,96 Lakehouse Drive,Fairlee,VT,05045,43.894627,-72.2085475
UNIV OF SOUTH ALABAMA MEDICAL CENTER,U,335 C Street Southeast,Washington,DC,20003,38.8858796,-77.00075350000002
SAINT JOHN'S HEALTH SYSTEM,A,1205 Southwest 128th Street,Oklahoma City,OK,73170,35.3403832,-97.5372799
PUTNAM HOSPITAL CENTER,Z,9457 Winfield Place,Montgomery,AL,36117,32.341347,-86.14867799999999
LAKEWOOD HOSPITAL,U,281 MacArthur Boulevard,Oakland,CA,94610,37.8147324,-122.25217
SHARON HOSPITAL,U,400 US Highway 98,Mexico Beach,FL,32456,29.93284599999999,-85.3967289
CARE REGIONAL MEDICAL CENTER,F,5112 Southwest 124th Place,Oklahoma City,OK,73173,35.343756,-97.608513
MASON GENERAL HOSPITAL & FAMILY OF CLINICS,N,145 Grau Drive,Fremont,CA,94536,37.582453,-121.994476
CLAY COUNTY MEDICAL CENTER,M,26 Seaman Circle,Manchester,CT,06040,41.7668725,-72.5461613
OZARKS COMMUNITY HOSPITAL,W,3553 Brandywine Street Northwest,Washington,DC,20008,38.94996099999999,-77.068802
SEQUOIA HOSPITAL,G,10151 West 64th Avenue,Arvada,CO,80004,39.813372,-105.111394
GRAND LAKE HEALTH SYSTEM,A,409 Snook Lane,Panama City Beach,FL,32408,30.14119699999999,-85.745166
CUMBERLAND MEMORIAL HOSPITAL,D,165 New Hampshire Avenue,Somerset,MA,02726,41.7680835,-71.1491726
WITHAM HEALTH SERVICES,B,1838 North Scull Creek Drive,Fayetteville,AR,72703,36.0869939,-94.16856829999999
WELLMONT HOLSTON VALLEY MEDICAL CENTER,B,3027 Badger Drive,Pleasanton,CA,94566,37.667338,-121.849663
ST JOHN'S RIVERSIDE HOSPITAL,S,1744 Shoreham Drive,Montgomery,AL,36106,32.355319,-86.247883
UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,D,1 Portsmouth Road,Piedmont,CA,94610,37.816922,-122.235478
SAN ANGELO COMMUNITY MEDICAL CENTER,P,17615 Center Drive,Fountain,FL,32438,30.467356,-85.424572
BON SECOURS - DEPAUL MEDICAL CENTER,L,236 Alden Road,Hayward,CA,94541,37.682588,-122.112121
UNIVERSITY MEDICAL CENTER,Z,111 Edgewater Road,Savannah,GA,31406,31.994345,-81.1165709
MONROE COUNTY MEDICAL CENTER,Y,24647 Patricia Court,Hayward,CA,94541,37.669022,-122.065331
IROQUOIS MEMORIAL HOSPITAL,L,130 Carolina Cherry Circle,Pooler,GA,31322,32.1485911,-81.2620116
LEXINGTON-LEESTOWN VA MEDICAL CENTER,P,24647 Patricia Court,Hayward,CA,94541,37.669022,-122.065331
LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,C,95 Forest Avenue,Brockton,MA,02301,42.07253410000001,-71.0232996
CAROLINAS MEDICAL CENTER-UNION,E,4300 Kansas Avenue Northwest,Washington,DC,20011,38.943678,-77.0248809
BUTLER MEMORIAL HOSPITAL,L,4001 19th Place Northeast,Washington,DC,20018,38.938598,-76.97696599999999
ST MARY'S MEDICAL CENTER,H,268 Glengary Garth,Glen Burnie,MD,21061,39.136251,-76.61665599999999
DUKE UNIVERSITY HOSPITAL,L,115 Colemont Court,Nashville,TN,37013,36.0603,-86.698751
GRAND STRAND REG MED CENTER,X,12800 Saunders Road,Anchorage,AK,99516,61.10499799999999,-149.746856
OROVILLE HOSPITAL,I,402 Carlton Place,Goodlettsville,TN,37072,36.337076,-86.726753
FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO,L,1536 Rachaels Ridge,Nashville,TN,37076,36.18696300000001,-86.5912759
TAHLEQUAH CITY HOSPITAL,K,235 Brock Bridge Road,Laurel,MD,20724,39.09828,-76.82574400000001
TYLER COUNTY HOSPITAL,Y,14 Hillside Terrace,Richford,VT,05476,45.002669,-72.65934399999999
CROCKETT HOSPITAL,U,1711 Lore Road,Anchorage,AK,99507,61.15195259999999,-149.8511487
MEMORIAL HERMANN HOSPITAL SYSTEM,Q,7057 Old Southwick Place,Montgomery,AL,36117,32.354706,-86.159522
MURRAY COUNTY MEMORIAL HOSPITAL,U,904 Shepherd Street Northwest,Washington,DC,20011,38.9396331,-77.0252273
"DOCTORS HOSPITAL OF TATTNALL, THE",W,1318 22nd Street Northwest,Washington,DC,20037,38.9078486,-77.0490562
MT GRAHAM REGIONAL MEDICAL CENTER,S,25 Church Street,Pittsfield,MA,01201,42.446859,-73.255836
TWIN COUNTY REGIONAL HOSPITAL,S,222 Quince Street,San Diego,CA,92103,32.7368499,-117.162443
MOUNT CLEMENS REGIONAL MEDICAL CENTER,E,716 Waller Road,Brentwood,TN,37027,35.998892,-86.696529
FORT MADISON COMMUNITY HOSPITAL,W,3024 24th Street Northeast,Washington,DC,20018,38.9286326,-76.97236509999999
ST FRANCIS MEDICAL CENTER,R,3959 Fairlands Drive,Pleasanton,CA,94588,37.6992001,-121.8703701
EMORY-ADVENTIST HOSPITAL,M,302 Tuten Avenue,Savannah,GA,31415,32.091041,-81.1220419
HOLMES REGIONAL MEDICAL CENTER,A,327 Woodbridge Street,Manchester,CT,06042,41.7940619,-72.509382
CHEROKEE MEDICAL CENTER,T,233 Juniper Drive,South Burlington,VT,05403,44.473457,-73.176118
CLAY COUNTY HOSPITAL,X,12283 Thomas Lane,Yucaipa,CA,92399,34.030566,-117.089117
AVERA DESMET MEMORIAL HOSPITAL - CAH,V,8121 Copper Creek Drive,Lyndon,KY,40222,38.2497931,-85.60306159999999
AMHERST HOSPITAL,J,7090 West 64th Avenue,Arvada,CO,80003,39.812576,-105.0764936
OSWEGO HOSPITAL,D,21007 North 53rd Avenue,Glendale,AZ,85308,33.67628000000001,-112.174746
LAKE VIEW MEMORIAL HOSPITAL,D,2505 Shadow Lane,Nashville,TN,37216,36.201382,-86.701811
DODGE COUNTY HOSPITAL,L,12064 West 61st Avenue,Arvada,CO,80004,39.807439,-105.133524
MEMORIAL HOSPITAL OF TEXAS COUNTY,N,597 East Miracle Drive,Fayetteville,AR,72701,36.0555897,-94.1515869
NEW RIVER MEDICAL CENTER,L,5430 Brookdale Avenue,Oakland,CA,94619,37.774636,-122.195447
HASKELL MEMORIAL HOSPITAL,D,3420 Horseshoe Circle,Montgomery,AL,36116,32.3220918,-86.2254811
ST ELIZABETH HOSPITAL,N,301 East Court,Savannah,GA,31404,32.0592074,-81.0606937
BON SECOURS HOSPITAL,Y,110 Central Junction Boulevard,Savannah,GA,31405,32.054279,-81.13059799999999
FAYETTE COUNTY MEMORIAL HOSPITAL,P,8886 West 77th Circle,Arvada,CO,80005,39.838824,-105.0971129
LENOX HILL HOSPITAL,L,2310 Donleigh Court,Louisville,KY,40222,38.286353,-85.626059
GRITMAN MEDICAL CENTER,T,21323 North 64th Avenue,Glendale,AZ,85308,33.6803787,-112.1972274
BARNES-JEWISH WEST COUNTY HOSPITAL,M,228 East Huntingdon Street,Savannah,GA,31401,32.068676,-81.092193
TEMPLE COMMUNITY HOSPITAL,Y,2 Ellenwood Street,Barre,VT,05641,44.161667,-72.51102399999999
GRAHAM COUNTY HOSPITAL,T,5601 West Crocus Drive,Glendale,AZ,85306,33.6152469,-112.179737
SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,G,5529 East Saddleridge Drive,Fayetteville,AR,72703,36.113929,-94.080563
ST FRANCIS HOSPITAL,W,304 Wilmington Island Road,Savannah,GA,31410,32.006931,-80.99043999999999
EAST GEORGIA REGIONAL MEDICAL CENTER,Q,29076 Little Big Horn Drive,Evergreen,CO,80439,39.562419,-105.319477
HUNTINGTON BEACH HOSPITAL,T,1026 Orchard Avenue,Louisville,KY,40213,38.1687304,-85.71964659999999
ST VINCENTS BLOUNT,R,1817 Beech Street,Louisville,KY,40210,38.225228,-85.804766
ST LUKES MAGIC VALLEY RMC,V,906 West Berry Street,Fayetteville,AR,72701,36.0760793,-94.1723526
MERCY HOSPITAL-FORT SCOTT,J,5581 Nolan Street,Arvada,CO,80002,39.7962192,-105.0704299
MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,N,5708 Beverly Street,Savannah,GA,31405,32.030447,-81.15457500000001
ST JOHNS REGIONAL MEDICAL CENTER,J,701 West 36th Avenue,Anchorage,AK,99503,61.18808639999999,-149.8964384
VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,L,309 Water Street,North Little Rock,AR,72117,34.7536073,-92.21011229999999
UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,N,1219 Carleton Street,Berkeley,CA,94702,37.8591054,-122.285823
GRAND ITASCA CLINIC AND HOSPITAL,T,5614 Kipling Parkway,Arvada,CO,80002,39.7994048,-105.1106766
BOSTON MEDICAL CENTER CORPORATION,G,540 East Appleby Road,Fayetteville,AR,72703,36.1054754,-94.15089139999999
AUGUSTA VA MEDICAL CENTER,B,2464 Windham Hill Road,Townshend,VT,05359,43.118862,-72.7071689
KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,Q,25 Edwards Street,Manchester,CT,06042,41.7969434,-72.52201939999999
TAWAS ST JOSEPH HOSPITAL,A,1313 Southwest 14th Street,Oklahoma City,OK,73108,35.4508579,-97.5352429
MEMORIAL HOSPITAL OF GARDENA,I,970 Old Oak Road,Livermore,CA,94550,37.653774,-121.796632
ABILENE REGIONAL MEDICAL CENTER,V,534 North 31st Street,Louisville,KY,40212,38.273639,-85.7982012
HOSPITAL PAVIA SANTURCE,D,19141 Pine Ridge Circle,Anchorage,AK,99516,61.047436,-149.779548
GREENE MEMORIAL HOSPITAL,J,7613 Yule Court,Arvada,CO,80007,39.834511,-105.202472
MEMORIAL HOSPITAL,T,150 Somersby Boulevard,Pooler,GA,31322,32.096338,-81.283959
ALEXIAN BROTHERS MEDICAL CENTER,K,4936 Sequoia Avenue,Dublin,CA,94568,37.711885,-121.884051
MAYO CLINIC HEALTH SYSTEM - NEW PRAGUE,B,35 Leominster Road,Lunenburg,MA,01462,42.591155,-71.722904
MEMORIAL HEALTH CARE SYSTEMS,R,12 Knox Street,Manchester,CT,06040,41.774166,-72.527697
ST VINCENT'S BIRMINGHAM,F,2686 Avery Park Drive,Nashville,TN,37211,36.0176609,-86.700486
ARTESIA GENERAL HOSPITAL,I,4696 Bull Run Road,Ashland City,TN,37015,36.241285,-86.940741
IREDELL MEMORIAL HOSPITAL INC,X,65 Lowry Road,Falmouth,MA,02540,41.5471365,-70.6075836
SUTTER SURGICAL HOSPITAL - NORTH VALLEY,M,1478 Sharps Point Road,Annapolis,MD,21409,39.003222,-76.43876399999999
VA CENTRAL IOWA HEALTHCARE SYSTEM,E,8125 Glynnwood Drive,Montgomery,AL,36117,32.341844,-86.14093
PARADISE VALLEY HOSPITAL,U,14206 James Rees Way,Louisville,KY,40299,38.2341314,-85.50269569999999
ROGER WILLIAMS MEDICAL CENTER,F,3321 Eureka Street,Anchorage,AK,99503,61.1896952,-149.8906112
MINISTRY ST MARYS HOSPITAL,B,1623 Mines Road,Lowell,VT,05847,44.795108,-72.48690599999999
MEMORIAL HOSPITAL MIRAMAR,P,1233 Paradise Lane,Fayetteville,AR,72701,36.049142,-94.091871
CHEROKEE INDIAN HOSPITAL AUTHORITY,F,970 Old Oak Road,Livermore,CA,94550,37.653774,-121.796632
NORWEGIAN-AMERICAN HOSPITAL,K,2414 Parker Street,Berkeley,CA,94704,37.862903,-122.2595092
BRONX VA MEDICAL CENTER,K,5036 Jericho Street,Hartford,VT,05001,43.6858829,-72.393875
METHODIST HOSPITAL OF CHICAGO,G,1514 Canton Avenue,Milton,MA,02186,42.227563,-71.10937799999999
GLENN MEDICAL CENTER,T,1516 Ringe Drive,Severn,MD,21144,39.094173,-76.68423299999999
LUCAS COUNTY HEALTH CENTER,V,4250 North Valley Lake Drive,Fayetteville,AR,72703,36.1279064,-94.12180719999999
MOUNTAIN VIEW REGIONAL HOSPITAL,Y,63 Columbia Drive,Manchester,CT,06042,41.807249,-72.482621
PROVIDENT HOSPITAL OF CHICAGO,J,1145 Chaseway Drive,Pike Road,AL,36064,32.312205,-86.01377099999999
HILLSBORO AREA HOSPITAL,I,2362 Acushnet Avenue,New Bedford,MA,02745,41.6863555,-70.92476700000002
GRAND RIVER MEDICAL CENTER,J,2456 22nd Avenue,Greeley,CO,80631,40.397153,-104.713982
EPIC MEDICAL CENTER,B,6460 Vermont 113,Vershire,VT,05079,43.9678972,-72.3154863
MEMORIAL HOSPITAL,I,4221 U.S. 5,Burke,VT,05871,44.6414751,-71.983003
UNITED MEMORIAL MEDICAL CENTER,D,1931 West Deane Street,Fayetteville,AR,72703,36.085956,-94.18704199999999
TWIN CITIES HOSPITAL,Z,516 Southwest 60th Terrace,Oklahoma City,OK,73139,35.4051605,-97.5223633
TULSA SPINE & SPECIALTY HOSPITAL,F,1300 East Dowling Road,Anchorage,AK,99518,61.1663648,-149.858972
LOURDES HOSPITAL,X,112 Walnut Street,Reading,MA,01867,42.5079719,-71.1110286
T J SAMSON COMMUNITY HOSPITAL,A,1405 East 55th Street,Savannah,GA,31404,32.037246,-81.082886
IREDELL MEMORIAL HOSPITAL INC,X,8117 Mountain View Circle,Pasadena,MD,21122,39.13326199999999,-76.56738299999999
QUITMAN COUNTY HOSPITAL CAH,T,5123 Ewell Street,Savannah,GA,31405,32.03543,-81.129386
VA NORTHERN ARIZONA HEALTHCARE SYSTEM,S,2107 Elfen Glen,Van Buren,AR,72956,35.469752,-94.364987
WACCAMAW COMMUNITY HOSPITAL,Q,408 Pine Street,Bloomingdale,GA,31302,32.123381,-81.300556
MID COAST HOSPITAL,X,1713 Arrow Cove Lane,Annapolis,MD,21401,39.00848999999999,-76.53611699999999
WHEELING HOSPITAL,M,1010 10th Street Northeast,Washington,DC,20002,38.902992,-76.992882
NORTH KANSAS CITY HOSPITAL,T,5 Irving Street,Easthampton,MA,01027,42.26991770000001,-72.65726289999999
NORTH CAROLINA SPECIALTY HOSPITAL,C,81 Lyness Street,Manchester,CT,06040,41.76787789999999,-72.5443361
MOUNT AUBURN HOSPITAL,C,400 South 28th Street,Louisville,KY,40212,38.25750499999999,-85.79717
LAKE WHITNEY MEDICAL CENTER,F,1149 Darwin Street,Savannah,GA,31415,32.069096,-81.11547
INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,W,1918 Spruce Street,Boulder,CO,80302,40.020499,-105.270443
ST PETERSBURG GENERAL HOSPITAL,I,5619 Clay Place Northeast,Washington,DC,20019,38.8939512,-76.92005739999999
LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,H,3300 Crystal Road,Montgomery,AL,36110,32.430977,-86.28776599999999
ST LUKES EPISCOPAL HOSPITAL,U,357 Chaplin Street Southeast,Washington,DC,20019,38.885456,-76.94179199999999
COLLEGE HOSPITAL COSTA MESA,B,13005 Mills Edge Court,Louisville,KY,40272,38.090539,-85.889248
MYRTUE MEDICAL CENTER,Q,125 13th Street Northeast,Washington,DC,20002,38.891265,-76.988068
NORTH OAK REGIONAL MEDICAL CENTER,L,5556 West Northview Avenue,Glendale,AZ,85301,33.5433092,-112.1797889
GLENS FALLS HOSPITAL,Z,435 Granite Street,Quincy,MA,02169,42.2404974,-71.01624509999999
PAGE HOSPITAL,B,2732 West 67th Avenue,Anchorage,AK,99502,61.1599,-149.93596
ST MARYS HOSPITAL,W,1030 Lake Claire Drive,Annapolis,MD,21409,39.048603,-76.448911
PAMPA REGIONAL MEDICAL CENTER,O,15 Lakewood Drive,Thunderbolt,GA,31410,32.037339,-81.038281
DELTA COMMUNITY MEDICAL CENTER,A,270 Chrissy's Court,,VT,05443,44.1710043,-73.1065617
UPMC MCKEESPORT,S,262 Mitchell Street,Groton,CT,06340,41.350027,-72.07563900000001
BRIGHAM AND WOMEN'S HOSPITAL,G,150 Somersby Boulevard,Pooler,GA,31322,32.096338,-81.283959
BRONSON METHODIST HOSPITAL,W,811 River Dell Drive,Louisville,KY,40206,38.2689424,-85.69927659999999
BARNES-JEWISH ST PETERS HOSPITAL,O,4444 Hansen Avenue,Fremont,CA,94536,37.5538472,-122.0122099
PIONEERS MEMORIAL HEALTHCARE DISTRICT,F,4339 Benning Road Northeast,Washington,DC,20019,38.8917663,-76.93973129999999
MEADOWLANDS HOSPITAL MEDICAL CENTER,B,25 Wendys Way,Harwich,MA,02645,41.698893,-70.07624
CHEROKEE INDIAN HOSPITAL AUTHORITY,S,16896 West 85th Lane,Arvada,CO,80007,39.852901,-105.1912382
CARROLL COUNTY HOSPITAL,S,982 Stonington Drive,Arnold,MD,21012,39.058091,-76.469072
ST MARY'S HOSPITAL,U,1600 20th Street Northwest,Washington,DC,20009,38.9113128,-77.0451932
JONES MEMORIAL HOSPITAL,Z,1954 Hilltop Road,Jessup,MD,20794,39.1523169,-76.759278
OZARKS COMMUNITY HOSPITAL,H,260 Rio Del Mar Boulevard,Aptos,CA,95003,36.967915,-121.902513
BOONE COUNTY HEALTH CENTER,L,2205 Lindell Avenue,Nashville,TN,37204,36.1307367,-86.7746985
STAMFORD MEMORIAL HOSPITAL,X,2115 Northwest 22nd Street,Oklahoma City,OK,73107,35.4921689,-97.5484208
MAINE COAST MEMORIAL HOSPITAL,L,2222 Martin Luther King Junior Boulevard,Fayetteville,AR,72701,36.0554972,-94.1910602
HEART OF LANCASTER REGIONAL MEDICAL CENTER,W,1120 Mitchell Young Road,Montgomery,AL,36108,32.327464,-86.44011599999999
"MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C",W,5161 Jefferson Boulevard,Louisville,KY,40219,38.1579108,-85.67098399999999
WILSON MEMORIAL HOSPITAL,Y,6604 North 59th Avenue,Glendale,AZ,85301,33.5340739,-112.186878
PALO ALTO COUNTY HOSPITAL,D,1217 Cottondale Road,Montgomery,AL,36109,32.3623955,-86.2506119
LONG ISLAND JEWISH MEDICAL CENTER,E,11160 Vosikof Place,Anchorage,AK,99507,61.11972100000001,-149.726504
POPLAR BLUFF REGIONAL MEDICAL CENTER,O,703 Elizabeth Barcus Way,Fortuna,CA,95540,40.59661,-124.132857
STURGIS HOSPITAL,Z,6928 North 87th Lane,Glendale,AZ,85305,33.536569,-112.248376
ROLLING PLAINS MEMORIAL HOSPITAL,P,5712 Saulsbury Street,Arvada,CO,80002,39.8006311,-105.0753746
MERCY HOSPITAL JOPLIN,R,1061 Sumatra Street,Hayward,CA,94544,37.628092,-122.072806
METROSOUTH MEDICAL CENTER,F,64 Church Street,Hardwick,MA,01031,42.3126052,-72.2026295
DAY KIMBALL HOSPITAL,V,3436 Lexington Road,Montgomery,AL,36111,32.342856,-86.298278
BIG HORN CO MEMORIAL HOSPITAL,G,2 Sotelo Avenue,Piedmont,CA,94611,37.820272,-122.2195409
SAINT ANTHONY HOSPITAL,W,8506 West 54th Avenue,Arvada,CO,80002,39.7947797,-105.0921168
SOUTHERN OCEAN MEDICAL CENTER,Z,7802 Titan Court,Pasadena,MD,21122,39.1322645,-76.5304743
LUBBOCK HEART HOSPITAL LP,K,5707 Higdon Road,,TN,37080,36.2783,-86.957224
HENRY FORD WEST BLOOMFIELD HOSPITAL,T,601 Farragut Place Northeast,Washington,DC,20017,38.951089,-76.997855
MOUNTAINVIEW MEDICAL CENTER,Z,43949 South Moray Street,Fremont,CA,94539,37.5192549,-121.926948
DAVIS COUNTY HOSPITAL,U,143 Main Street,Manchester,CT,06042,41.7886316,-72.52390249999999
LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD,J,6721 Boundary Run,Nashville,TN,37221,36.087655,-87.006136
LITTLE FALLS HOSPITAL,F,309 Glenwood Avenue,Glen Burnie,MD,21061,39.192539,-76.61878519999999
RAPIDES REGIONAL MEDICAL CENTER,U,402 Carlton Place,Goodlettsville,TN,37072,36.337076,-86.726753
FAIRVIEW PARK HOSPITAL,V,98 Lincoln Street,Revere,MA,02151,42.418115,-71.027503
OCONOMOWOC MEM HSPTL,J,15771 West 64th Avenue,Arvada,CO,80403,39.8126444,-105.1768838
HOSPITAL SAN FRANCISCO,P,905 C Street Northeast,Washington,DC,20002,38.893361,-76.993438
PHOENIX INDIAN MEDICAL CENTER,G,137 East 53rd Avenue,Anchorage,AK,99518,61.17288860000001,-149.8807587
COMMUNITY HOSPITAL EAST,A,3104 Southwest 46th Street,Oklahoma City,OK,73119,35.4186213,-97.56952249999999
OKLAHOMA HEART HOSPITAL,W,800 Quacco Road,Savannah,GA,31419,32.0338159,-81.25351789999999
PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,C,174 Village Lake Drive,Pooler,GA,31322,32.137225,-81.261607
VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,C,30544 Whitmore Road,Whitmore,CA,96096,40.629069,-121.91378
BAPTIST MEDICAL CENTER SOUTH,G,9403 Fairground Road,Louisville,KY,40291,38.17058,-85.5852139
PLATTE VALLEY MEDICAL CENTER,P,17480 Beaujolais Circle,Anchorage,AK,99577,61.3382562,-149.555598
MENDOTA COMMUNITY HOSPITAL,N,4809 Trappers Ridge,Nashville,TN,37013,36.071804,-86.668499
CRISP REGIONAL HOSPITAL,B,8398 West Denton Lane,Glendale,AZ,85305,33.515353,-112.240812
SETON SOUTHWEST HOSPITAL,U,922 Judge Court East,West River,MD,20778,38.821736,-76.53151299999999
LEGACY SALMON CREEK MEDICAL CENTER,R,1275 South Holland Drive,Fayetteville,AR,72704,36.051782,-94.226855
DIMMIT COUNTY MEMORIAL HOSPITAL,W,1189 Northwest End Avenue,Fayetteville,AR,72703,36.0793885,-94.19657190000001
SAINT ROSE DOMINICAN HOSPITAL - DE LIMA,L,249 Progress Drive,Manchester,CT,06042,41.802592,-72.500021
HOMER MEMORIAL HOSPITAL,X,Career Avenue,Washington,DC,20032,38.816936,-77.0118251
MUSKOGEE VA MEDICAL CENTER,A,1902 6th Street Northwest,Washington,DC,20001,38.915899,-77.02026099999999
